0,0.7800520062446594
1,0.7789608240127563
2,0.7783966660499573
3,0.778285562992096
4,0.778427004814148
5,0.7785783410072327
6,0.7786096930503845
7,0.7785200476646423
8,0.778368353843689
9,0.7782186269760132
10,0.7781167030334473
11,0.7780808210372925
12,0.778100848197937
13,0.7781471610069275
14,0.7781859636306763
15,0.7781943678855896
16,0.7781681418418884
17,0.7781187891960144
18,0.7780658006668091
19,0.7780274748802185
20,0.7780139446258545
21,0.7780243158340454
22,0.7780479788780212
23,0.7780700922012329
24,0.778079628944397
25,0.7780733704566956
26,0.778056263923645
27,0.7780370712280273
28,0.778023898601532
29,0.7780208587646484
30,0.7780265212059021
31,0.778035581111908
32,0.7780419588088989
33,0.7780419588088989
34,0.7780354619026184
35,0.7780258059501648
36,0.7780173420906067
37,0.7780129909515381
38,0.7780136466026306
39,0.7780174016952515
40,0.7780210375785828
41,0.778022289276123
42,0.7780203223228455
43,0.778016209602356
44,0.7780120372772217
45,0.7780095338821411
46,0.7780094742774963
47,0.7780109643936157
48,0.7780128717422485
49,0.7780137062072754
